run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10
574.034039,774.436806,765.706676,756.592009,760.005323,1082.917777,914.732316,602.767568,789.316199,976.608446
411.496124,794.251677,-14.99783,835.178263,699.949197,710.348121,816.274807,838.011328,661.480685,839.075673
500.440998,649.499797,1003.5133,1047.921038,1113.072093,500.738846,880.978876,562.42477,783.30847,628.196712
728.93408,863.760424,664.985546,887.628603,1019.721041,836.336111,897.579571,920.225111,803.332195,850.413573
657.376199,702.954168,921.776368,583.141157,614.718593,567.40798,614.676913,834.731825,876.838157,-57.441563
9.382649,572.445563,-13.985186,803.663575,645.334013,856.069681,341.247131,728.334477,899.02103,822.252763
923.954411,494.03661,824.652668,820.435206,672.445098,874.184323,812.868886,557.593126,692.315648,666.094517
559.442158,835.944333,1002.51946,791.424917,428.891077,220.291164,959.681514,1337.799627,991.181282,846.383206
758.02193,849.041123,590.955991,648.784318,770.477132,700.243897,893.595937,808.134264,579.186392,486.279563
602.160507,717.01511,1020.951521,663.946655,365.903971,579.67617,757.631219,945.871592,763.438735,1111.787695
492.803383,764.41078,883.608752,685.478979,739.075766,205.560039,728.774733,795.86277,450.791663,761.432361
519.476373,604.166791,729.010517,922.705192,895.438291,830.708367,674.559659,813.173415,892.45903,579.039334
830.131823,581.299506,857.250899,798.421452,545.971705,403.204132,836.222926,468.830103,611.410121,775.415184
840.609671,1038.620566,731.239701,1032.458725,1001.733797,551.769038,694.946662,978.296894,668.428064,976.398075
745.669444,947.463929,1031.121228,973.311387,862.977318,519.325447,650.482562,602.432336,631.985688,844.089531
814.153657,621.038072,868.235165,719.043855,897.40682,284.244625,462.878854,1044.776302,776.52763,797.831458
581.225291,1009.665246,502.711193,1267.364975,824.08118,865.431011,436.063377,765.520294,573.642801,835.87295
586.580125,628.993146,743.439711,589.556213,1005.675448,333.25803,585.202185,815.041823,817.311927,639.710491
846.965668,868.808749,708.267956,584.180873,632.420774,430.30301,599.391182,874.37489,914.501136,747.04065
542.827905,892.271619,458.752084,405.960252,896.682898,746.862685,494.097498,965.217919,920.636466,511.669283
